datetime,area
2009-11-16,12138.55
2009-11-17,12132.85
2009-11-18,12127.15
2009-11-19,12121.45
2009-11-20,12115.75
2009-11-21,12111.0
2009-11-22,12107.2
2009-11-23,12100.55
2009-11-24,12094.85
2009-11-25,12089.15
2009-11-26,12084.4
2009-11-27,12079.65
2009-11-28,12074.9
2009-11-29,12072.05
2009-11-30,12067.3
2009-12-01,12062.55
2009-12-02,12055.9
2009-12-03,12049.25
2009-12-04,12042.6
2009-12-05,12035.95
2009-12-06,12029.3
2009-12-07,12027.4
2009-12-08,12022.65
2009-12-09,12017.9
2009-12-10,12011.25
2009-12-11,12005.55
2009-12-12,11999.85
2009-12-13,11995.1
2009-12-14,11991.3
2009-12-15,11986.55
2009-12-16,11981.8
2009-12-17,11976.1
2009-12-18,11971.35
2009-12-19,11965.65
2009-12-20,11960.9
2009-12-21,11956.15
2009-12-22,11953.3
2009-12-23,11948.55
2009-12-24,11943.8
2009-12-25,11938.1
2009-12-26,11932.4
2009-12-27,11925.75
2009-12-28,11920.05
2009-12-29,11913.4
2009-12-30,11908.65
2009-12-31,11902.95
2010-01-01,11897.25
2010-01-02,11890.6
2010-01-03,11883.95
2010-01-04,11878.25
2010-01-05,11871.6
2010-01-06,11865.9
2010-01-07,11860.2
2010-01-08,11853.55
2010-01-09,11846.9
2010-01-10,11840.25
2010-01-11,11834.55
2010-01-12,11828.85
2010-01-13,11823.15
2010-01-14,11816.5
2010-01-15,11810.8
2010-01-16,11805.1
2010-01-17,11799.4
2010-01-18,11797.5
2010-01-19,11797.5
2010-01-20,11794.65
2010-01-21,11794.65
2010-01-22,11792.75
2010-01-23,11787.05
2010-01-24,11782.3
2010-01-25,11776.6
2010-01-26,11771.85
2010-01-27,11768.05
2010-01-28,11765.2
2010-01-29,11762.35
2010-01-30,11758.55
2010-01-31,11753.8
2010-02-01,11749.05
2010-02-02,11745.25
2010-02-03,11740.5
2010-02-04,11735.75
2010-02-05,11731.95
2010-02-06,11729.1
2010-02-07,11728.15
2010-02-08,11725.3
2010-02-09,11722.45
2010-02-10,11717.7
2010-02-11,11713.9
2010-02-12,11709.15
2010-02-13,11703.45
2010-02-14,11699.65
2010-02-15,11694.9
2010-02-16,11690.15
2010-02-17,11686.35
2010-02-18,11681.6
2010-02-19,11679.7
2010-02-20,11675.9
2010-02-21,11674.0
2010-02-22,11674.0
2010-02-23,11671.15
2010-02-24,11668.3
2010-02-25,11665.45
2010-02-26,11663.55
2010-02-27,11662.6
2010-02-28,11658.8
2010-03-01,11657.85
2010-03-02,11655.95
2010-03-03,11655.0
2010-03-04,11654.05
2010-03-05,11655.0
2010-03-06,11655.95
2010-03-07,11663.55
2010-03-08,11669.25
2010-03-09,11674.0
2010-03-10,11677.8
2010-03-11,11680.65
2010-03-12,11682.55
2010-03-13,11683.5
2010-03-14,11688.25
2010-03-15,11692.05
2010-03-16,11701.55
2010-03-17,11715.8
2010-03-18,11734.8
2010-03-19,11754.75
2010-03-20,11768.05
2010-03-21,11777.55
2010-03-22,11793.7
2010-03-23,11809.85
2010-03-24,11822.2
2010-03-25,11832.65
2010-03-26,11841.2
2010-03-27,11848.8
2010-03-28,11857.35
2010-03-29,11867.8
2010-03-30,11890.6
2010-03-31,11919.1
2010-04-01,11945.7
2010-04-02,11959.95
2010-04-03,11969.45
2010-04-04,11979.9
2010-04-05,11997.0
2010-04-06,12020.75
2010-04-07,12036.9
2010-04-08,12056.85
2010-04-09,12082.5
2010-04-10,12116.7
2010-04-11,12153.75
2010-04-12,12198.4
2010-04-13,12244.95
2010-04-14,12280.1
2010-04-15,12320.0
2010-04-16,12370.35
2010-04-17,12471.05
2010-04-18,12533.75
2010-04-19,12583.15
2010-04-20,12624.95
2010-04-21,12670.55
2010-04-22,12728.75
2010-04-23,12780.5
2010-04-24,12815.0
2010-04-25,12849.5
2010-04-26,12873.65
2010-04-27,12907.0
2010-04-28,12944.95
2010-04-29,12986.35
2010-04-30,13020.85
2010-05-01,13043.85
2010-05-02,13066.85
2010-05-03,13084.1
2010-05-04,13101.35
2010-05-05,13119.75
2010-05-06,13148.5
2010-05-07,13177.25
2010-05-08,13210.6
2010-05-09,13245.1
2010-05-10,13287.65
2010-05-11,13324.45
2010-05-12,13355.5
2010-05-13,13386.55
2010-05-14,13404.95
2010-05-15,13422.2
2010-05-16,13441.75
2010-05-17,13465.9
2010-05-18,13493.5
2010-05-19,13517.65
2010-05-20,13546.4
2010-05-21,13584.35
2010-05-22,13631.5
2010-05-23,13676.35
2010-05-24,13724.65
2010-05-25,13759.15
2010-05-26,13791.35
2010-05-27,13828.15
2010-05-28,13879.9
2010-05-29,13943.15
2010-05-30,14007.55
2010-05-31,14057.0
2010-06-01,14100.7
2010-06-02,14134.05
2010-06-03,14162.8
2010-06-04,14192.7
2010-06-05,14230.65
2010-06-06,14277.8
2010-06-07,14322.65
2010-06-08,14362.9
2010-06-09,14395.1
2010-06-10,14421.55
2010-06-11,14446.85
2010-06-12,14461.8
2010-06-13,14472.15
2010-06-14,14480.2
2010-06-15,14485.95
2010-06-16,14483.65
2010-06-17,14481.35
2010-06-18,14477.9
2010-06-19,14475.6
2010-06-20,14475.6
2010-06-21,14473.3
2010-06-22,14464.1
2010-06-23,14458.35
2010-06-24,14450.3
2010-06-25,14438.8
2010-06-26,14428.45
2010-06-27,14416.95
2010-06-28,14400.85
2010-06-29,14385.9
2010-06-30,14367.5
2010-07-01,14349.1
2010-07-02,14337.6
2010-07-03,14318.05
2010-07-04,14298.5
2010-07-05,14278.95
2010-07-06,14257.1
2010-07-07,14235.25
2010-07-08,14212.25
2010-07-09,14191.55
2010-07-10,14173.15
2010-07-11,14153.6
2010-07-12,14131.75
2010-07-13,14109.9
2010-07-14,14086.9
2010-07-15,14066.2
2010-07-16,14042.05
2010-07-17,14016.75
2010-07-18,13994.9
2010-07-19,13963.85
2010-07-20,13938.55
2010-07-21,13913.25
2010-07-22,13893.7
2010-07-23,13876.45
2010-07-24,13859.2
2010-07-25,13844.25
2010-07-26,13831.6
2010-07-27,13822.4
2010-07-28,13812.05
2010-07-29,13798.25
2010-07-30,13802.85
2010-07-31,13794.8
2010-08-01,13787.9
2010-08-02,13786.75
2010-08-03,13787.9
2010-08-04,13790.2
2010-08-05,13793.65
2010-08-06,13793.65
2010-08-07,13792.5
2010-08-08,13791.35
2010-08-09,13790.2
2010-08-10,13785.6
2010-08-11,13778.7
2010-08-12,13769.5
2010-08-13,13759.15
2010-08-14,13747.65
2010-08-15,13736.15
2010-08-16,13724.65
2010-08-17,13710.85
2010-08-18,13693.6
2010-08-19,13679.8
2010-08-20,13668.3
2010-08-21,13656.8
2010-08-22,13647.6
2010-08-23,13638.4
2010-08-24,13625.75
2010-08-25,13617.7
2010-08-26,13603.9
2010-08-27,13590.1
2010-08-28,13577.45
2010-08-29,13570.55
2010-08-30,13561.35
2010-08-31,13560.2
2010-09-01,13552.15
2010-09-02,13539.5
2010-09-03,13528.0
2010-09-04,13517.65
2010-09-05,13505.0
2010-09-06,13491.2
2010-09-07,13480.85
2010-09-08,13483.15
2010-09-09,13485.45
2010-09-10,13480.85
2010-09-11,13478.55
2010-09-12,13470.5
2010-09-13,13462.45
2010-09-14,13448.65
2010-09-15,13432.55
2010-09-16,13417.6
2010-09-17,13407.25
2010-09-18,13394.6
2010-09-19,13383.1
2010-09-20,13370.45
2010-09-21,13355.5
2010-09-22,13340.55
2010-09-23,13341.7
2010-09-24,13338.25
2010-09-25,13330.2
2010-09-26,13319.85
2010-09-27,13308.35
2010-09-28,13295.7
2010-09-29,13283.05
2010-09-30,13271.55
2010-10-01,13257.75
2010-10-02,13242.8
2010-10-03,13227.85
2010-10-04,13216.35
2010-10-05,13206.0
2010-10-06,13197.95
2010-10-07,13194.5
2010-10-08,13191.05
2010-10-09,13191.05
2010-10-10,13186.45
2010-10-11,13183.0
2010-10-12,13178.4
2010-10-13,13169.2
2010-10-14,13156.55
2010-10-15,13149.65
2010-10-16,13143.9
2010-10-17,13138.15
2010-10-18,13131.25
2010-10-19,13127.8
2010-10-20,13122.05
2010-10-21,13125.5
2010-10-22,13124.35
2010-10-23,13125.5
2010-10-24,13125.5
2010-10-25,13120.9
2010-10-26,13119.75
2010-10-27,13116.3
2010-10-28,13114.0
2010-10-29,13110.55
2010-10-30,13104.8
2010-10-31,13101.35
2010-11-01,13097.9
2010-11-02,13094.45
2010-11-03,13089.85
2010-11-04,13086.4
2010-11-05,13081.8
2010-11-06,13078.35
2010-11-07,13073.75
2010-11-08,13066.85
2010-11-09,13062.25
2010-11-10,13056.5
2010-11-11,13053.05
2010-11-12,13048.45
2010-11-13,13042.7
2010-11-14,13038.1
2010-11-15,13031.2
2010-11-16,13025.45
2010-11-17,13020.85
2010-11-18,13017.4
2010-11-19,13010.5
2010-11-20,13002.45
2010-11-21,12994.4
2010-11-22,12993.25
2010-11-23,12985.2
2010-11-24,12977.15
2010-11-25,12971.4
2010-11-26,12964.5
2010-11-27,12958.75
2010-11-28,12951.85
2010-11-29,12946.1
2010-11-30,12939.2
2010-12-01,12932.3
2010-12-02,12927.7
2010-12-03,12921.95
2010-12-04,12917.35
2010-12-05,12911.6
2010-12-06,12905.85
2010-12-07,12902.4
2010-12-08,12896.65
2010-12-09,12890.9
2010-12-10,12885.15
2010-12-11,12879.4
2010-12-12,12875.95
2010-12-13,12870.2
2010-12-14,12864.45
2010-12-15,12858.7
2010-12-16,12854.1
2010-12-17,12850.65
2010-12-18,12850.65
2010-12-19,12848.35
2010-12-20,12847.2
2010-12-21,12846.05
2010-12-22,12848.35
2010-12-23,12849.5
2010-12-24,12850.65
2010-12-25,12849.5
2010-12-26,12844.9
2010-12-27,12841.45
2010-12-28,12836.85
2010-12-29,12838.0
2010-12-30,12833.4
2010-12-31,12827.65
2011-01-01,12819.6
2011-01-02,12811.55
2011-01-03,12803.5
2011-01-04,12796.6
2011-01-05,12792.0
2011-01-06,12786.25
2011-01-07,12780.5
2011-01-08,12775.9
2011-01-09,12770.15
2011-01-10,12763.25
2011-01-11,12758.65
2011-01-12,12752.9
2011-01-13,12748.3
2011-01-14,12743.7
2011-01-15,12737.95
2011-01-16,12733.35
2011-01-17,12726.45
2011-01-18,12723.0
2011-01-19,12716.1
2011-01-20,12711.5
2011-01-21,12706.9
2011-01-22,12701.15
2011-01-23,12697.15
2011-01-24,12692.4
2011-01-25,12686.7
2011-01-26,12682.9
2011-01-27,12678.15
2011-01-28,12674.35
2011-01-29,12669.6
2011-01-30,12665.8
2011-01-31,12660.1
2011-02-01,12654.4
2011-02-02,12650.6
2011-02-03,12644.9
2011-02-04,12640.15
2011-02-05,12634.45
2011-02-06,12629.7
2011-02-07,12625.9
2011-02-08,12619.25
2011-02-09,12614.5
2011-02-10,12609.75
2011-02-11,12605.95
2011-02-12,12601.2
2011-02-13,12596.45
2011-02-14,12592.65
2011-02-15,12588.85
2011-02-16,12585.05
2011-02-17,12582.2
2011-02-18,12579.35
2011-02-19,12575.55
2011-02-20,12574.6
2011-02-21,12573.65
2011-02-22,12571.75
2011-02-23,12567.0
2011-02-24,12563.2
2011-02-25,12560.35
2011-02-26,12557.5
2011-02-27,12550.85
2011-02-28,12548.95
2011-03-01,12544.2
2011-03-02,12540.4
2011-03-03,12537.55
2011-03-04,12534.7
2011-03-05,12532.8
2011-03-06,12529.0
2011-03-07,12529.95
2011-03-08,12528.05
2011-03-09,12526.15
2011-03-10,12524.25
2011-03-11,12521.4
2011-03-12,12520.45
2011-03-13,12518.55
2011-03-14,12519.5
2011-03-15,12520.45
2011-03-16,12522.35
2011-03-17,12525.2
2011-03-18,12530.9
2011-03-19,12531.85
2011-03-20,12538.5
2011-03-21,12538.5
2011-03-22,12538.5
2011-03-23,12539.45
2011-03-24,12535.65
2011-03-25,12531.85
2011-03-26,12532.8
2011-03-27,12534.7
2011-03-28,12535.65
2011-03-29,12535.65
2011-03-30,12535.65
2011-03-31,12536.6
2011-04-01,12539.45
2011-04-02,12544.2
2011-04-03,12549.9
2011-04-04,12564.15
2011-04-05,12572.7
2011-04-06,12578.4
2011-04-07,12590.75
2011-04-08,12598.35
2011-04-09,12603.1
2011-04-10,12606.9
2011-04-11,12611.65
2011-04-12,12612.6
2011-04-13,12611.65
2011-04-14,12608.8
2011-04-15,12605.95
2011-04-16,12604.05
2011-04-17,12605.95
2011-04-18,12612.6
2011-04-19,12625.9
2011-04-20,12638.25
2011-04-21,12649.65
2011-04-22,12662.95
2011-04-23,12674.35
2011-04-24,12694.3
2011-04-25,12717.25
2011-04-26,12736.8
2011-04-27,12756.35
2011-04-28,12772.45
2011-04-29,12773.6
2011-04-30,12786.25
2011-05-01,12797.75
2011-05-02,12806.95
2011-05-03,12811.55
2011-05-04,12810.4
2011-05-05,12810.4
2011-05-06,12808.1
2011-05-07,12813.85
2011-05-08,12833.4
2011-05-09,12863.3
2011-05-10,12879.4
2011-05-11,12895.5
2011-05-12,12907.0
2011-05-13,12919.65
2011-05-14,12936.9
2011-05-15,12959.9
2011-05-16,12988.65
2011-05-17,13019.7
2011-05-18,13046.15
2011-05-19,13071.45
2011-05-20,13096.75
2011-05-21,13118.6
2011-05-22,13138.15
2011-05-23,13153.1
2011-05-24,13166.9
2011-05-25,13180.7
2011-05-26,13196.8
2011-05-27,13224.4
2011-05-28,13257.75
2011-05-29,13307.2
2011-05-30,13365.85
2011-05-31,13404.95
2011-06-01,13438.3
2011-06-02,13480.85
2011-06-03,13521.1
2011-06-04,13565.95
2011-06-05,13618.85
2011-06-06,13660.25
2011-06-07,13690.15
2011-06-08,13687.85
2011-06-09,13669.45
2011-06-10,13648.75
2011-06-11,13625.75
2011-06-12,13603.9
2011-06-13,13579.75
2011-06-14,13544.1
2011-06-15,13523.4
2011-06-16,13522.25
2011-06-17,13542.95
2011-06-18,13576.3
2011-06-19,13600.45
2011-06-20,13618.85
2011-06-21,13632.65
2011-06-22,13646.45
2011-06-23,13655.65
2011-06-24,13666.0
2011-06-25,13677.5
2011-06-26,13686.7
2011-06-27,13692.45
2011-06-28,13694.75
2011-06-29,13695.9
2011-06-30,13694.75
2011-07-01,13697.05
2011-07-02,13695.9
2011-07-03,13692.45
2011-07-04,13690.15
2011-07-05,13684.4
2011-07-06,13678.65
2011-07-07,13669.45
2011-07-08,13660.25
2011-07-09,13648.75
2011-07-10,13641.85
2011-07-11,13634.95
2011-07-12,13629.2
2011-07-13,13618.85
2011-07-14,13610.8
2011-07-15,13598.15
2011-07-16,13585.5
2011-07-17,13574.0
2011-07-18,13560.2
2011-07-19,13546.4
2011-07-20,13533.75
2011-07-21,13517.65
2011-07-22,13500.4
2011-07-23,13484.3
2011-07-24,13468.2
2011-07-25,13453.25
2011-07-26,13440.6
2011-07-27,13426.8
2011-07-28,13417.6
2011-07-29,13403.8
2011-07-30,13387.7
2011-07-31,13376.2
2011-08-01,13363.55
2011-08-02,13352.05
2011-08-03,13342.85
2011-08-04,13334.8
2011-08-05,13324.45
2011-08-06,13311.8
2011-08-07,13296.85
2011-08-08,13281.9
2011-08-09,13260.05
2011-08-10,13239.35
2011-08-11,13219.8
2011-08-12,13194.5
2011-08-13,13171.5
2011-08-14,13151.95
2011-08-15,13132.4
2011-08-16,13108.25
2011-08-17,13084.1
2011-08-18,13055.35
2011-08-19,13030.05
2011-08-20,13004.75
2011-08-21,12986.35
2011-08-22,12964.5
2011-08-23,12944.95
2011-08-24,12919.65
2011-08-25,12892.05
2011-08-26,12867.9
2011-08-27,12847.2
2011-08-28,12831.1
2011-08-29,12813.85
2011-08-30,12793.15
2011-08-31,12773.6
2011-09-01,12752.9
2011-09-02,12733.35
2011-09-03,12721.85
2011-09-04,12703.45
2011-09-05,12687.65
2011-09-06,12671.5
2011-09-07,12655.35
2011-09-08,12644.9
2011-09-09,12632.55
2011-09-10,12621.15
2011-09-11,12612.6
2011-09-12,12603.1
2011-09-13,12592.65
2011-09-14,12589.8
2011-09-15,12593.6
2011-09-16,12595.5
2011-09-17,12601.2
2011-09-18,12603.1
2011-09-19,12601.2
2011-09-20,12598.35
2011-09-21,12595.5
2011-09-22,12592.65
2011-09-23,12589.8
2011-09-24,12586.0
2011-09-25,12581.25
2011-09-26,12576.5
2011-09-27,12569.85
2011-09-28,12563.2
2011-09-29,12552.75
2011-09-30,12543.25
2011-10-01,12533.75
2011-10-02,12525.2
2011-10-03,12517.6
2011-10-04,12513.8
2011-10-05,12520.45
2011-10-06,12532.8
2011-10-07,12547.05
2011-10-08,12554.65
2011-10-09,12560.35
2011-10-10,12560.35
2011-10-11,12560.35
2011-10-12,12559.4
2011-10-13,12557.5
2011-10-14,12555.6
2011-10-15,12554.65
2011-10-16,12552.75
2011-10-17,12550.85
2011-10-18,12548.95
2011-10-19,12547.05
2011-10-20,12543.25
2011-10-21,12539.45
2011-10-22,12534.7
2011-10-23,12534.7
2011-10-24,12533.75
2011-10-25,12533.75
2011-10-26,12537.55
2011-10-27,12541.35
2011-10-28,12542.3
2011-10-29,12541.35
2011-10-30,12541.35
2011-10-31,12540.4
2011-11-01,12539.45
2011-11-02,12540.4
2011-11-03,12541.35
2011-11-04,12542.3
2011-11-05,12545.15
2011-11-06,12547.05
2011-11-07,12548.95
2011-11-08,12549.9
2011-11-09,12550.85
2011-11-10,12551.8
2011-11-11,12550.85
2011-11-12,12550.85
2011-11-13,12552.75
2011-11-14,12554.65
2011-11-15,12554.65
2011-11-16,12554.65
2011-11-17,12554.65
2011-11-18,12553.7
2011-11-19,12552.75
2011-11-20,12552.75
2011-11-21,12551.8
2011-11-22,12551.8
2011-11-23,12551.8
2011-11-24,12549.9
2011-11-25,12549.9
2011-11-26,12548.95
2011-11-27,12548.0
2011-11-28,12547.05
2011-11-29,12546.1
2011-11-30,12546.1
2011-12-01,12541.35
2011-12-02,12538.5
2011-12-03,12535.65
2011-12-04,12532.8
2011-12-05,12529.95
2011-12-06,12527.1
2011-12-07,12520.45
2011-12-08,12514.75
2011-12-09,12509.05
2011-12-10,12505.25
2011-12-11,12500.5
2011-12-12,12496.7
2011-12-13,12493.85
2011-12-14,12491.95
2011-12-15,12490.05
2011-12-16,12486.25
2011-12-17,12481.5
2011-12-18,12477.7
2011-12-19,12472.95
2011-12-20,12471.05
2011-12-21,12468.2
2011-12-22,12465.35
2011-12-23,12460.6
2011-12-24,12455.85
2011-12-25,12450.15
2011-12-26,12446.35
2011-12-27,12441.6
2011-12-28,12436.85
2011-12-29,12433.05
2011-12-30,12429.25
2011-12-31,12424.5
2012-01-01,12420.7
2012-01-02,12416.9
2012-01-03,12412.15
2012-01-04,12408.35
2012-01-05,12404.55
2012-01-06,12401.7
2012-01-07,12396.95
2012-01-08,12394.1
2012-01-09,12390.3
2012-01-10,12386.5
2012-01-11,12380.8
2012-01-12,12377.0
2012-01-13,12372.25
2012-01-14,12367.5
2012-01-15,12362.75
2012-01-16,12359.9
2012-01-17,12357.05
2012-01-18,12352.3
2012-01-19,12348.5
2012-01-20,12344.7
2012-01-21,12339.0
2012-01-22,12337.1
2012-01-23,12335.2
2012-01-24,12332.35
2012-01-25,12329.5
2012-01-26,12325.7
2012-01-27,12320.95
2012-01-28,12317.15
2012-01-29,12313.35
2012-01-30,12310.5
2012-01-31,12305.75
2012-02-01,12303.85
2012-02-02,12301.0
2012-02-03,12299.1
2012-02-04,12295.3
2012-02-05,12292.45
2012-02-06,12288.65
2012-02-07,12285.8
2012-02-08,12281.05
2012-02-09,12277.25
2012-02-10,12275.35
2012-02-11,12272.5
2012-02-12,12269.65
2012-02-13,12269.65
2012-02-14,12265.85
2012-02-15,12263.95
2012-02-16,12261.1
2012-02-17,12256.35
2012-02-18,12254.45
2012-02-19,12249.7
2012-02-20,12246.85
2012-02-21,12243.05
2012-02-22,12239.25
2012-02-23,12235.45
2012-02-24,12233.55
2012-02-25,12228.8
2012-02-26,12225.95
2012-02-27,12222.15
2012-02-28,12221.2
2012-02-29,12220.25
2012-03-01,12214.55
2012-03-02,12209.8
2012-03-03,12205.05
2012-03-04,12201.25
2012-03-05,12197.45
2012-03-06,12193.65
2012-03-07,12191.75
2012-03-08,12187.95
2012-03-09,12184.15
2012-03-10,12180.35
2012-03-11,12182.25
2012-03-12,12183.2
2012-03-13,12185.1
2012-03-14,12188.9
2012-03-15,12193.65
2012-03-16,12201.25
2012-03-17,12211.7
2012-03-18,12222.15
2012-03-19,12229.75
2012-03-20,12234.5
2012-03-21,12236.76
2012-03-22,12241.15
2012-03-23,12249.7
2012-03-24,12263.95
2012-03-25,12282.0
2012-03-26,12301.0
2012-03-27,12322.85
2012-03-28,12341.85
2012-03-29,12358.95
2012-03-30,12377.95
2012-03-31,12396.95
2012-04-01,12415.95
2012-04-02,12444.45
2012-04-03,12466.3
2012-04-04,12480.55
2012-04-05,12489.1
2012-04-06,12494.8
2012-04-07,12505.25
2012-04-08,12514.75
2012-04-09,12524.25
2012-04-10,12533.75
2012-04-11,12543.25
2012-04-12,12555.6
2012-04-13,12568.9
2012-04-14,12579.35
2012-04-15,12587.9
2012-04-16,12594.55
2012-04-17,12596.45
2012-04-18,12594.55
2012-04-19,12589.8
2012-04-20,12586.95
2012-04-21,12586.0
2012-04-22,12587.9
2012-04-23,12594.55
2012-04-24,12605.95
2012-04-25,12620.2
2012-04-26,12636.35
2012-04-27,12655.35
2012-04-28,12671.5
2012-04-29,12682.9
2012-04-30,12688.6
2012-05-01,12692.4
2012-05-02,12696.2
2012-05-03,12703.45
2012-05-04,12716.1
2012-05-05,12729.9
2012-05-06,12744.85
2012-05-07,12763.25
2012-05-08,12775.9
2012-05-09,12783.95
2012-05-10,12789.7
2012-05-11,12798.9
2012-05-12,12809.25
2012-05-13,12817.3
2012-05-14,12829.95
2012-05-15,12838.0
2012-05-16,12844.9
2012-05-17,12852.95
2012-05-18,12859.85
2012-05-19,12869.05
2012-05-20,12879.4
2012-05-21,12873.65
2012-05-22,12849.5
2012-05-23,12798.9
2012-05-24,12739.1
2012-05-25,12678.15
2012-05-26,12622.1
2012-05-27,12563.2
2012-05-28,12504.3
2012-05-29,12443.5
2012-05-30,12391.25
2012-05-31,12358.0
2012-06-01,12339.95
2012-06-02,12336.15
2012-06-03,12333.3
2012-06-04,12329.5
2012-06-05,12325.7
2012-06-06,12320.0
2012-06-07,12312.4
2012-06-08,12303.85
2012-06-09,12292.45
2012-06-10,12279.15
2012-06-11,12268.7
2012-06-12,12258.25
2012-06-13,12247.8
2012-06-14,12232.6
2012-06-15,12216.45
2012-06-16,12201.25
2012-06-17,12183.2
2012-06-18,12167.05
2012-06-19,12152.8
2012-06-20,12132.85
2012-06-21,12111.0
2012-06-22,12090.1
2012-06-23,12071.1
2012-06-24,12048.3
2012-06-25,12023.6
2012-06-26,12001.75
2012-06-27,11977.05
2012-06-28,11956.15
2012-06-29,11933.35
2012-06-30,11911.5
2012-07-01,11888.7
2012-07-02,11865.9
2012-07-03,11844.05
2012-07-04,11821.25
2012-07-05,11802.25
2012-07-06,11788.0
2012-07-07,11773.75
2012-07-08,11762.35
2012-07-09,11753.8
2012-07-10,11744.3
2012-07-11,11731.95
2012-07-12,11719.6
2012-07-13,11700.6
2012-07-14,11685.4
2012-07-15,11672.1
2012-07-16,11655.95
2012-07-17,11637.9
2012-07-18,11617.95
2012-07-19,11599.9
2012-07-20,11578.05
2012-07-21,11557.15
2012-07-22,11537.2
2012-07-23,11518.2
2012-07-24,11500.15
2012-07-25,11480.2
2012-07-26,11458.35
2012-07-27,11439.35
2012-07-28,11422.25
2012-07-29,11401.35
2012-07-30,11381.4
2012-07-31,11361.45
2012-08-01,11341.5
2012-08-02,11321.55
2012-08-03,11300.65
2012-08-04,11281.65
2012-08-05,11264.55
2012-08-06,11253.15
2012-08-07,11233.2
2012-08-08,11214.2
2012-08-09,11195.2
2012-08-10,11177.15
2012-08-11,11157.2
2012-08-12,11135.35
2012-08-13,11110.65
2012-08-14,11088.8
2012-08-15,11067.9
2012-08-16,11047.0
2012-08-17,11020.4
2012-08-18,10996.65
2012-08-19,10973.85
2012-08-20,10952.95
2012-08-21,10931.1
2012-08-22,10906.4
2012-08-23,10879.8
2012-08-24,10856.05
2012-08-25,10834.2
2012-08-26,10811.4
2012-08-27,10791.0
2012-08-28,10772.25
2012-08-29,10752.0
2012-08-30,10732.5
2012-08-31,10714.5
2012-09-01,10693.5
2012-09-02,10674.0
2012-09-03,10656.75
2012-09-04,10636.5
2012-09-05,10616.25
2012-09-06,10596.0
2012-09-07,10575.75
2012-09-08,10554.75
2012-09-09,10536.75
2012-09-10,10518.75
2012-09-11,10500.75
2012-09-12,10488.0
2012-09-13,10484.25
2012-09-14,10474.5
2012-09-15,10461.75
2012-09-16,10449.0
2012-09-17,10436.25
2012-09-18,10422.0
2012-09-19,10407.0
2012-09-20,10389.75
2012-09-21,10376.25
2012-09-22,10362.75
2012-09-23,10347.75
2012-09-24,10331.25
2012-09-25,10314.75
2012-09-26,10300.5
2012-09-27,10287.75
2012-09-28,10275.0
2012-09-29,10261.5
2012-09-30,10246.5
2012-10-01,10231.5
2012-10-02,10217.25
2012-10-03,10200.75
2012-10-04,10183.5
2012-10-05,10166.25
2012-10-06,10149.75
2012-10-07,10134.0
2012-10-08,10118.25
2012-10-09,10100.25
2012-10-10,10086.0
2012-10-11,10071.0
2012-10-12,10054.5
2012-10-13,10040.25
2012-10-14,10026.75
2012-10-15,10016.25
2012-10-16,10006.5
2012-10-17,9997.13
2012-10-18,9987.75
2012-10-19,9978.75
2012-10-20,9969.75
2012-10-21,9960.0
2012-10-22,9950.25
2012-10-23,9941.63
2012-10-24,9933.75
2012-10-25,9926.25
2012-10-26,9918.75
2012-10-27,9911.25
2012-10-28,9904.5
2012-10-29,9897.0
2012-10-30,9890.25
2012-10-31,9883.5
2012-11-01,9876.0
2012-11-02,9868.5
2012-11-03,9861.75
2012-11-04,9855.0
2012-11-05,9848.25
2012-11-06,9843.0
2012-11-07,9838.5
2012-11-08,9834.75
2012-11-09,9832.5
2012-11-10,9831.75
2012-11-11,9828.75
2012-11-12,9825.0
2012-11-13,9820.5
2012-11-14,9816.75
2012-11-15,9813.75
2012-11-16,9810.75
2012-11-17,9807.0
2012-11-18,9804.0
2012-11-19,9800.25
2012-11-20,9797.25
2012-11-21,9793.5
2012-11-22,9789.75
2012-11-23,9786.0
2012-11-24,9783.0
2012-11-25,9778.5
2012-11-26,9775.5
2012-11-27,9771.75
2012-11-28,9767.25
2012-11-29,9762.0
2012-11-30,9758.25
2012-12-01,9754.5
2012-12-02,9750.75
2012-12-03,9747.0
2012-12-04,9744.0
2012-12-05,9739.5
2012-12-06,9736.5
2012-12-07,9732.75
2012-12-08,9729.0
2012-12-09,9724.5
2012-12-10,9720.0
2012-12-11,9715.5
2012-12-12,9711.0
2012-12-13,9707.25
2012-12-14,9705.0
2012-12-15,9702.75
2012-12-16,9701.25
2012-12-17,9699.0
2012-12-18,9696.75
2012-12-19,9693.75
2012-12-20,9691.5
2012-12-21,9687.0
2012-12-22,9684.0
2012-12-23,9679.5
2012-12-24,9676.5
2012-12-25,9674.25
2012-12-26,9670.5
2012-12-27,9668.25
2012-12-28,9665.25
2012-12-29,9662.25
2012-12-30,9658.5
2012-12-31,9654.75
2013-01-01,9652.5
2013-01-02,9648.75
2013-01-03,9645.0
2013-01-04,9640.5
2013-01-05,9636.75
2013-01-06,9633.75
2013-01-07,9629.25
2013-01-08,9625.5
2013-01-09,9621.75
2013-01-10,9618.0
2013-01-11,9613.5
2013-01-12,9609.0
2013-01-13,9604.5
2013-01-14,9599.25
2013-01-15,9594.75
2013-01-16,9591.0
2013-01-17,9587.25
2013-01-18,9583.5
2013-01-19,9579.75
2013-01-20,9576.0
2013-01-21,9571.5
2013-01-22,9568.5
2013-01-23,9566.25
2013-01-24,9563.25
